Postcode,A,B,C,D,E,F,G,H
DG12 6TY,0,0,0,0,0,0,0,0
DG12 6YG,0,0,0,0,0,0,0,0
DG12 6YL,0,0,0,0,0,0,0,0
DG12 9AB,0,0,0,0,0,0,0,0
DG12 9AD,0,0,0,0,0,0,0,0
DG13 0AA,1,4,13,2,0,0,0,0
DG13 0AB,5,7,3,0,0,0,0,0
DG13 0AD,3,7,8,4,0,0,0,0
DG13 0AE,3,5,5,1,1,0,0,0
DG13 0AF,9,14,3,3,0,0,5,0
DG13 0AG,10,11,10,5,1,0,11,0
DG13 0AH,0,6,0,0,0,0,0,0
DG13 0AJ,1,3,6,1,0,0,1,0
DG13 0AL,6,0,0,2,0,0,4,0
DG13 0AN,0,0,0,0,0,0,0,0
DG13 0AP,5,2,18,4,0,0,7,0
DG13 0AQ,0,0,7,5,0,0,0,0
DG13 0AR,11,5,10,4,1,0,1,0
DG13 0AS,14,14,10,4,1,0,0,0
DG13 0AT,5,10,6,1,0,0,1,0
DG13 0AU,8,7,2,0,0,0,5,0
DG13 0AW,5,0,4,4,6,1,1,0
DG13 0AX,4,5,4,3,5,0,2,0
DG13 0AY,1,1,0,3,1,0,1,0
DG13 0AZ,0,10,0,7,0,0,0,0
DG13 0BA,12,16,0,0,0,0,1,0
DG13 0BB,0,7,1,0,0,0,2,0
DG13 0BD,0,1,0,1,0,0,0,0
DG13 0BE,1,2,4,0,0,0,0,0
DG13 0BF,0,2,1,0,0,0,0,0
DG13 0BG,7,13,19,15,0,0,5,0
DG13 0BH,3,3,0,0,0,0,0,0
DG13 0BJ,10,5,0,1,0,0,6,0
DG13 0BL,0,0,0,0,2,1,2,0
DG13 0BN,0,0,0,0,0,0,4,0
DG13 0LU,0,0,1,1,0,0,1,0
DG13 0LW,0,0,0,1,0,0,0,0
DG13 0ND,4,4,7,5,4,0,0,0
DG13 0NE,0,0,2,1,1,1,1,0
DG13 0NF,0,0,1,0,1,0,0,0
DG13 0NG,0,1,0,4,2,1,1,0
DG13 0NH,0,0,0,2,1,0,1,0
DG13 0NJ,0,0,0,1,0,0,0,0
DG13 0NL,0,0,0,1,0,0,0,0
DG13 0NN,0,1,5,2,2,0,0,0
DG13 0NQ,1,2,1,1,0,1,0,0
DG13 0NW,0,1,1,0,0,0,0,0
DG13 0NX,0,0,1,0,0,0,0,0
DG13 0NY,4,0,2,0,1,0,0,0
DG13 0NZ,0,0,3,2,4,2,2,0
DG13 0PA,0,1,1,0,0,1,0,0
DG13 0PB,4,10,2,6,6,6,2,0
DG13 0PD,0,1,0,1,1,0,0,0
DG13 0PE,0,0,1,0,1,0,1,0
DG13 0PF,0,0,3,0,1,0,1,0
DG13 0PG,0,0,0,0,1,0,0,0
DG13 0PJ,1,0,0,0,0,0,0,0
DG13 0PL,2,0,0,2,1,0,0,0
DG13 0PN,6,12,5,0,0,0,0,0
DG13 0PP,0,17,6,0,1,0,0,0
DG13 0PQ,0,0,0,2,0,0,1,0
DG13 0PR,0,0,1,0,2,0,0,0
DG13 0PS,0,20,0,0,0,0,1,0
DG13 0PT,0,10,0,0,0,0,0,0
DG13 0PU,0,17,0,0,0,0,0,0
DG13 0PW,7,16,3,0,0,0,0,0
DG13 0PX,0,49,0,0,0,0,1,0
DG13 0PZ,0,11,0,0,0,0,1,0
DG13 0QF,2,7,0,0,0,0,0,0
DG13 0QG,0,0,0,3,0,1,0,0
DG13 0QH,3,4,2,3,3,1,0,0
DG16 5EB,8,10,2,0,0,0,1,0
DG16 5ED,0,16,2,0,0,0,0,0
DG16 5EE,0,6,0,0,0,0,0,0
DG16 5EF,0,8,0,0,0,0,0,0
DG16 5EG,0,12,0,0,0,0,9,0
DG16 5EH,3,1,10,9,6,2,1,0
DG16 5EJ,8,3,7,9,3,0,0,0
DG16 5EL,0,0,0,0,2,0,0,0
DG16 5EN,0,0,0,0,1,0,0,0
DG16 5EP,0,0,2,1,2,1,1,0
DG16 5EQ,2,16,0,0,0,0,3,0
DG16 5ER,0,0,0,1,4,3,0,0
DG16 5ES,0,0,2,0,8,13,0,0
DG16 5ET,0,1,0,1,1,2,1,0
DG16 5EU,0,0,1,1,1,2,0,0
DG16 5EW,2,8,0,0,0,0,0,0
DG16 5EX,0,0,1,3,0,1,1,0
DG16 5EY,0,0,5,5,3,5,2,0
DG16 5EZ,0,1,0,3,0,0,1,0
DG16 5FA,0,0,0,0,0,0,0,0
DG16 5FB,0,0,0,1,3,3,1,0
DG16 5FD,0,0,0,0,1,0,0,0
DG16 5FE,0,0,0,0,2,15,1,0
DG16 5FF,0,0,0,0,0,0,0,0
DG16 5FZ,0,0,0,0,4,3,0,0
DG16 5GA,0,0,0,0,0,0,0,0
DG16 5GD,0,0,0,0,0,4,0,0
DG16 5GG,0,0,0,0,0,0,0,0
DG16 5HA,0,0,0,1,2,0,2,0
DG16 5HB,0,1,1,1,3,1,0,0
DG13 0QJ,8,0,0,3,2,0,0,0
DG13 0QL,1,0,0,0,0,0,0,0
DG13 0QN,2,2,4,1,1,1,0,0
DG13 0QP,0,0,2,3,1,1,1,0
DG13 0QQ,1,3,2,1,1,0,0,0
DG13 0QR,1,1,0,0,0,0,0,0
DG13 0QS,0,0,1,1,0,0,0,0
DG13 0EP,0,0,0,0,0,0,0,0
DG13 0EQ,0,0,0,1,2,4,1,0
DG13 0ES,8,0,0,0,0,0,0,0
DG13 0ET,0,0,0,0,0,0,0,0
DG13 0HG,0,0,2,0,0,0,0,0
DG13 0HH,0,1,1,1,1,1,0,0
DG13 0HJ,1,0,1,4,0,2,1,0
DG13 0HL,0,3,2,0,0,0,1,0
DG13 0HN,0,2,0,0,0,2,0,0
DG13 0HP,0,2,3,2,0,2,0,0
DG13 0HQ,3,2,2,4,2,3,0,0
DG13 0HR,0,1,0,1,0,0,0,0
DG13 0HS,0,0,1,0,0,0,0,0
DG13 0HT,0,0,2,0,0,0,0,0
DG13 0HU,0,1,1,0,0,0,0,0
DG13 0HW,3,1,3,1,1,1,1,0
DG13 0HX,0,0,0,0,0,0,0,0
DG13 0JD,0,6,3,5,0,0,0,0
DG13 0JE,2,1,0,0,0,0,0,0
DG13 0JF,0,1,0,0,0,0,0,0
DG13 0JG,0,1,1,3,0,0,0,0
DG13 0JH,4,7,8,3,1,1,0,0
DG13 0JL,0,0,0,0,0,0,0,0
DG13 0JN,9,4,2,2,3,1,4,0
DG13 0JP,1,2,3,1,1,0,0,0
DG13 0JQ,0,0,2,0,0,0,0,0
DG13 0JR,0,0,4,5,8,2,2,0
DG13 0JS,0,0,0,4,12,4,1,0
DG13 0JT,0,0,0,0,3,0,0,0
DG13 0JW,6,6,8,9,3,0,6,0
DG13 0JX,0,1,0,0,0,0,0,0
DG13 0JY,0,0,0,0,0,0,0,0
DG13 0JZ,0,1,0,0,1,0,0,0
DG13 0LB,10,1,0,0,0,0,0,0
DG13 0LH,2,6,5,4,4,1,1,0
DG13 0LJ,0,1,0,0,1,0,1,0
DG13 0LL,0,1,2,0,1,0,0,0
DG13 0LN,0,4,2,2,6,2,0,0
DG13 0LP,0,0,4,0,2,1,0,0
DG13 0LR,0,0,3,1,1,1,0,0
DG13 0LS,0,0,0,0,1,0,0,0
DG13 0LT,0,0,0,2,1,0,0,0
DG13 0QT,2,1,0,3,1,1,0,0
DG13 0QW,1,4,2,3,2,2,2,0
DG14 0RA,1,2,2,0,1,0,2,0
DG14 0RD,0,0,0,0,0,1,1,0
DG14 0RE,0,3,7,8,1,2,2,0
DG14 0RF,0,1,3,0,0,3,0,0
DG14 0RL,0,3,0,1,0,0,0,0
DG14 0RN,0,0,0,0,1,0,0,0
DG14 0RP,0,0,2,1,2,1,0,0
DG14 0RQ,30,21,9,2,0,0,4,0
DG14 0RR,0,12,0,0,0,0,1,0
DG14 0RS,0,1,1,2,5,4,2,0
DG14 0RT,1,0,1,5,8,0,0,0
DG14 0RW,0,0,4,5,2,0,0,0
DG14 0RX,0,0,2,2,0,5,2,0
DG14 0RY,4,0,1,0,2,1,0,0
DG14 0RZ,1,0,2,2,1,0,1,0
DG14 0SA,0,0,1,2,0,0,0,0
DG14 0SB,0,2,2,2,2,0,2,0
DG14 0SD,0,0,0,3,0,1,0,0
DG14 0SE,0,0,1,0,1,0,0,0
DG14 0SF,0,0,0,3,1,0,0,0
DG14 0SG,0,0,2,1,3,0,0,0
DG14 0SH,0,0,0,0,2,0,0,0
DG14 0SQ,0,0,0,1,0,0,0,0
DG14 0SY,1,2,0,7,18,4,3,0
DG14 0SZ,2,1,0,3,1,9,1,0
DG14 0TA,0,0,0,5,11,5,5,0
DG14 0TB,0,0,0,1,0,0,0,0
DG14 0TD,0,0,0,0,11,0,0,0
DG14 0TE,0,2,0,2,2,4,1,0
DG14 0TF,0,0,5,2,7,6,3,0
DG14 0TG,0,2,1,0,1,0,1,0
DG14 0TH,0,14,0,0,0,0,5,0
DG14 0TJ,1,3,1,3,2,0,1,0
DG14 0TL,0,0,1,0,0,0,0,0
DG14 0TN,0,3,0,0,2,0,0,0
DG14 0TP,0,2,1,1,1,2,0,0
DG14 0TQ,1,2,1,2,1,0,0,0
DG14 0TR,3,1,2,0,5,0,0,0
DG14 0TS,0,0,0,1,1,0,0,0
DG14 0TT,7,10,10,2,1,0,0,0
DG14 0TU,0,0,0,0,2,0,0,0
DG14 0TW,2,1,0,1,1,0,0,0
DG14 0TX,4,0,0,0,0,0,0,0
DG14 0UP,7,15,1,0,0,0,1,0
DG14 0UR,0,10,0,0,0,0,1,0
DG14 0UT,0,6,0,0,0,0,0,0
DG14 0UU,0,8,0,0,0,0,0,0
DG14 0UX,0,0,11,2,11,5,4,0
DG14 0UY,0,0,0,2,17,0,0,0
DG14 0WX,0,0,0,0,0,0,0,0
DG14 0XA,0,0,2,1,8,3,2,0
DG14 0XB,0,1,5,0,1,0,1,0
DG14 0XD,5,6,3,3,2,0,3,0
DG14 0XE,0,5,1,1,1,0,0,0
DG14 0XF,0,2,2,2,0,0,0,0
DG14 0XH,0,0,0,3,1,0,1,0
DG14 0XJ,0,2,0,1,0,0,1,0
DG14 0XL,0,0,0,0,1,0,0,0
DG14 0XN,0,0,0,0,1,0,0,0
DG14 0XP,3,0,2,2,0,1,1,0
DG14 0XQ,0,0,0,2,0,0,0,0
DG14 0XR,0,0,1,0,2,0,0,0
DG14 0XS,0,2,1,0,1,2,3,0
DG14 0XT,0,1,2,6,1,2,0,0
DG14 0XU,0,0,0,0,0,0,1,0
DG14 0XW,0,0,2,0,3,1,0,0
DG14 0XX,0,0,0,1,2,0,0,0
DG14 0XY,0,0,0,1,0,0,0,0
DG14 0XZ,0,0,0,1,2,0,0,0
DG14 0YA,0,0,1,0,0,0,0,0
DG14 0YB,0,8,2,1,2,7,1,0
DG14 0YD,0,4,2,4,5,4,0,0
DG14 0YE,0,0,0,0,1,0,0,0
DG14 0YF,0,0,4,5,3,2,2,0
DG14 0YG,0,0,0,1,0,1,0,0
DG16 5AA,0,0,10,2,0,0,2,0
DG16 5AB,0,12,25,11,6,0,16,0
DG16 5AD,0,7,0,0,1,0,0,0
DG16 5AE,0,2,2,0,0,0,0,0
DG16 5AF,0,0,7,1,2,0,0,0
DG16 5AG,0,0,1,0,0,0,0,0
DG16 5AH,2,10,8,0,2,0,0,0
DG16 5AJ,0,0,20,6,5,2,0,0
DG16 5AL,9,13,0,0,0,1,8,0
DG16 5AN,23,2,0,0,0,0,0,0
DG16 5AP,3,7,2,0,0,1,0,0
DG16 5AQ,3,2,8,0,0,0,3,0
DG16 5AR,8,20,0,0,0,0,1,0
DG16 5AS,3,15,1,0,0,0,0,0
DG16 5AT,6,6,0,0,0,0,0,0
DG16 5AU,1,4,0,0,0,0,0,0
DG16 5AW,0,26,2,0,0,0,0,0
DG16 5AX,2,18,0,2,5,0,0,0
DG16 5AY,0,18,0,0,0,0,0,0
DG16 5AZ,0,8,1,0,0,0,0,0
DG16 5BA,0,17,3,0,0,0,0,0
DG16 5BB,0,4,0,0,0,0,0,0
DG16 5BD,6,0,4,0,0,0,0,0
DG16 5BE,12,18,2,0,0,0,1,0
DG16 5BF,0,7,1,0,0,0,0,0
DG16 5BG,5,5,2,0,0,0,0,0
DG16 5BH,0,7,1,1,0,0,0,0
DG16 5BJ,0,5,0,0,0,0,0,0
DG16 5BL,0,6,0,0,3,0,0,0
DG16 5BN,0,14,7,0,4,2,2,0
DG16 5BP,58,0,0,0,0,0,0,0
DG16 5BQ,0,7,0,1,0,0,0,0
DG16 5BS,3,10,3,0,0,0,0,0
DG16 5BT,0,13,12,0,0,0,0,0
DG16 5BU,0,0,6,0,0,0,0,0
DG16 5BW,3,13,4,0,0,0,0,0
DG16 5BX,6,9,7,0,0,0,0,0
DG16 5BY,2,18,8,0,0,0,0,0
DG16 5BZ,0,0,19,17,0,0,0,0
DG16 5DA,4,6,4,0,0,0,0,0
DG16 5DB,1,15,8,0,0,0,0,0
DG16 5DD,0,11,8,0,0,0,1,0
DG16 5DE,0,34,3,0,0,0,4,0
DG16 5DF,0,4,0,0,0,0,0,0
DG16 5DG,1,4,11,6,0,0,0,0
DG16 5DH,4,4,0,5,2,0,1,0
DG16 5DJ,2,0,9,3,1,0,0,0
DG16 5DL,1,1,0,0,0,0,0,0
DG16 5DN,1,1,1,0,3,1,0,0
DG16 5DP,0,0,1,17,1,1,0,0
DG16 5DQ,9,5,0,2,7,1,0,0
DG16 5DR,0,1,10,10,6,6,0,0
DG16 5DS,0,0,0,5,0,0,0,0
DG16 5DT,0,0,2,0,0,0,0,0
DG16 5DU,2,0,1,2,5,2,3,0
DG16 5DW,0,0,1,6,1,1,0,0
DG16 5DX,6,9,0,0,0,0,0,0
DG16 5DY,0,0,0,0,2,0,0,0
DG16 5DZ,0,0,1,1,1,0,0,0
DG16 5EA,1,0,0,0,1,0,0,0
DG16 5HD,1,2,0,3,0,2,0,0
DG16 5HE,0,0,3,0,1,2,0,0
DG16 5HF,0,2,1,0,1,1,1,0
DG16 5HG,0,3,2,2,2,0,0,0
DG16 5HH,0,0,1,0,0,0,0,0
DG16 5HJ,0,2,0,0,1,0,0,0
DG16 5HL,0,0,2,0,2,0,0,0
DG16 5HN,0,0,3,5,8,0,0,0
DG16 5HP,0,0,1,1,0,0,0,0
DG16 5HQ,0,0,0,1,2,3,0,0
DG16 5HR,1,0,0,2,1,0,0,0
DG16 5HS,0,0,0,0,1,2,1,0
DG16 5HW,0,1,0,4,3,0,0,0
DG16 5HX,0,0,16,2,1,0,0,0
DG16 5HY,0,11,0,0,0,0,0,0
DG16 5JD,0,0,0,0,0,0,0,0
DG16 5JE,2,1,10,2,7,3,0,0
DG16 5JF,0,4,0,0,0,0,1,0
DG16 5JG,0,0,2,2,2,0,0,0
DG16 5JH,0,0,1,0,0,0,0,0
DG16 5JJ,2,2,2,1,3,1,0,0
DG16 5JL,0,1,1,2,0,0,1,0
DG16 5JN,0,0,0,0,0,0,0,0
DG16 5JP,0,0,0,3,4,0,0,0
DG16 5JQ,0,0,5,2,0,0,0,0
DG16 5JR,0,3,1,1,0,0,1,0
DG16 5JS,0,0,0,0,7,0,0,0
DG16 5JT,0,0,17,7,4,0,0,0
DG16 5JU,0,0,8,29,2,0,0,0
DG16 5JW,0,0,0,0,9,1,0,0
DG16 5JX,0,0,0,11,0,0,0,0
DG16 5JY,12,16,4,0,0,0,0,0
DG16 5JZ,0,0,42,5,0,0,0,0
DG16 5LA,0,0,12,0,0,0,0,0
DG16 5LB,0,0,11,3,0,0,0,0
DG16 5LD,0,0,15,1,0,0,0,0
DG16 5LE,8,3,0,0,0,0,0,0
DG16 5LF,0,0,0,0,4,0,0,0
DG16 5LG,0,0,0,2,3,17,0,0
DG16 5LN,0,0,0,0,7,0,0,0
DG16 5LQ,0,0,4,0,11,1,0,0
DG16 5NA,0,0,0,0,0,0,0,0
DG16 5NB,0,0,0,2,8,2,0,0
DG16 5QA,0,8,5,5,27,11,0,0
DG16 5QB,0,0,0,3,6,3,0,0
DG16 5UP,0,0,0,0,12,0,0,0
DG16 5YL,0,0,0,0,0,0,0,0
DG2 0AA,13,1,0,0,0,0,0,0
DG2 0AB,28,0,0,0,0,0,0,0
DG2 0AD,10,0,14,2,0,1,0,0
DG2 0AE,10,0,0,0,0,0,0,0
DG2 0AF,10,4,1,0,0,0,0,0
DG2 0AG,12,0,1,0,0,0,0,0
DG2 0AH,4,0,0,0,0,0,0,0
DG2 0AJ,24,16,3,0,0,0,1,0
DG2 0AL,8,11,4,0,0,0,0,0
DG2 0AN,8,20,6,0,0,0,0,0
DG2 0AP,2,0,0,0,0,0,0,0
DG2 0AQ,25,15,5,0,0,0,0,0
DG2 0AR,20,11,0,0,0,0,0,0
DG2 0AS,8,0,0,0,0,0,0,0
DG2 0AT,4,8,0,0,0,0,0,0
DG2 0AU,0,0,0,0,1,0,0,0
DG2 0AW,2,0,0,0,0,0,0,0
DG2 0AX,8,0,0,0,0,0,0,0
DG2 0AY,24,0,0,0,0,0,0,0
DG2 0AZ,28,0,0,0,0,0,0,0
DG2 0BA,16,0,0,0,0,0,0,0
DG2 0BB,26,0,2,0,0,0,0,0
DG2 0BD,24,0,0,0,0,0,0,0
DG2 0BE,12,4,0,0,0,0,0,0
DG2 0BF,0,0,0,1,9,0,0,0
DG2 0BG,4,0,0,0,0,0,0,0
DG2 0BH,0,8,18,0,0,0,0,0
DG2 0BQ,0,1,0,0,3,2,0,0
DG2 0BU,0,0,0,0,0,0,0,0
DG2 0BX,8,6,2,0,0,0,0,0
DG2 0BY,0,19,7,0,0,0,1,0
DG2 0BZ,0,4,0,0,0,0,0,0
DG2 0DA,0,0,2,0,0,0,0,0
DG2 0DB,8,22,0,0,0,0,0,0
DG2 0DD,12,4,0,0,0,0,0,0
DG2 0DE,4,4,0,0,0,0,0,0
DG2 0DF,7,3,2,0,0,0,0,0
DG2 0DG,11,7,6,0,0,0,0,0
DG2 0DH,4,10,9,0,0,0,0,0
DG2 0DJ,8,12,0,0,0,0,0,0
DG2 0DL,0,2,0,0,0,0,0,0
DG2 0DQ,8,0,2,1,1,0,0,0
DG2 0DS,0,0,0,0,0,0,2,0
DG2 0DY,0,0,0,0,0,0,0,0
DG2 0DZ,0,20,0,0,0,0,0,0
DG2 0EA,20,25,0,0,0,0,0,0
DG2 0EB,0,6,2,0,0,0,0,0
DG2 0ED,0,34,0,0,0,0,1,0
DG2 0EE,0,16,0,0,0,0,0,0
DG2 0EF,4,0,0,0,0,0,0,0
DG2 0EG,14,21,0,0,0,0,0,0
DG2 0EH,0,19,0,0,0,0,0,0
DG2 0EJ,0,4,0,0,0,0,0,0
DG2 0EL,15,0,1,0,0,0,0,0
DG2 0EP,0,19,0,1,0,0,0,0
DG2 0EQ,12,0,0,0,0,0,0,0
DG2 0ER,0,70,0,0,0,0,0,0
DG2 0GZ,13,0,0,0,0,0,0,0
DG2 0HA,29,7,0,0,0,0,0,0
DG2 0HB,8,15,0,0,0,0,1,0
DG2 0HD,24,1,0,0,0,0,0,0
DG2 0HE,0,36,0,1,0,0,0,0
DG2 0HF,4,9,0,0,0,0,0,0
DG2 0HG,0,8,0,0,0,0,0,0
DG2 0HH,0,18,2,0,0,0,1,0
DG2 0HJ,4,9,0,0,0,0,0,0
DG2 0HL,14,14,0,0,0,0,0,0
DG2 0HN,10,9,0,0,0,0,0,0
DG2 0HP,0,0,0,0,1,0,0,0
DG2 0HQ,12,11,0,0,0,0,0,0
DG2 0HR,10,11,0,0,0,0,0,0
DG2 0HS,0,0,0,2,4,2,0,0
DG2 0HT,0,0,0,0,0,0,0,0
DG2 0HU,0,0,0,0,2,0,0,0
DG2 0HW,10,9,0,0,0,0,0,0
DG2 0HX,0,0,0,1,1,2,6,0
DG2 0HY,0,0,0,0,0,1,0,0
DG2 0HZ,0,0,0,2,2,2,1,0
DG2 0JA,0,4,2,5,1,2,5,0
DG2 0JB,0,1,5,3,6,1,0,0
DG2 0JD,0,0,0,0,6,2,0,0
DG2 0JE,0,0,0,0,0,0,0,0
DG2 0JF,1,3,0,1,0,0,0,0
DG2 0JG,1,0,1,1,1,0,0,0
DG2 0JH,0,3,4,5,0,10,0,0
DG2 0JJ,3,4,2,9,1,5,11,0
DG2 0JL,0,3,4,1,3,3,8,0
DG2 0JN,0,0,18,2,6,3,2,0
DG2 0JP,2,0,2,0,4,2,3,0
DG2 0JQ,0,1,1,1,1,2,0,0
DG2 0JR,0,0,0,2,0,1,0,0
DG2 0JS,0,0,0,1,1,0,0,0
DG2 0JT,0,0,0,0,5,0,0,0
DG2 0JU,0,1,0,0,0,0,0,0
DG2 0JW,0,0,0,0,0,0,0,0
DG2 0JX,0,0,0,2,5,1,1,0
DG2 0JY,0,2,1,3,1,0,1,0
DG2 0JZ,0,0,1,1,1,0,1,0
DG2 0LA,0,0,0,6,31,0,0,0
DG2 0LB,0,0,0,4,16,0,0,0
DG2 0LD,0,0,0,5,3,0,0,0
DG2 0LE,0,0,0,3,9,0,0,0
DG2 0LF,1,0,0,0,0,0,0,0
DG2 0LG,0,12,4,0,0,0,0,0
DG2 0LL,0,0,0,1,0,0,0,0
DG2 0LP,2,14,0,0,0,0,0,0
DG2 0LQ,0,23,3,0,0,0,0,0
DG2 0LR,1,39,0,0,0,0,0,0
DG2 0LS,16,35,0,0,0,0,0,0
DG2 0LT,0,16,2,0,0,0,0,0
DG2 0LU,3,31,0,0,0,0,0,0
DG2 0LW,6,16,0,0,0,0,0,0
DG2 0LX,1,39,2,0,0,0,0,0
DG2 0LY,0,30,0,0,0,0,0,0
DG2 0LZ,16,2,2,0,0,0,0,0
DG2 0NB,6,28,0,0,0,0,0,0
DG2 0ND,24,8,0,0,0,0,1,0
DG2 0NE,0,10,0,8,0,0,0,0
DG2 0NF,1,5,0,0,0,0,0,0
DG2 0NG,0,32,0,0,0,0,1,0
DG2 0NH,0,22,4,0,0,0,0,0
DG2 0NJ,0,21,0,1,0,0,0,0
DG2 0NL,0,16,0,0,0,0,0,0
DG2 0NN,0,13,1,0,0,0,0,0
DG2 0NP,0,11,0,1,0,0,1,0
DG2 0NQ,0,8,4,0,0,0,0,0
DG2 0NR,0,0,0,0,0,0,0,0
DG2 0NU,0,0,0,0,0,0,0,0
DG2 0NW,0,0,0,0,0,0,0,0
DG2 0NZ,0,10,2,0,0,0,0,0
DG2 0PA,0,8,8,0,0,0,0,0
DG2 0PB,3,5,0,0,0,0,0,0
DG2 0PD,0,10,2,0,0,0,4,0
DG2 0PE,0,20,4,0,0,0,0,0
DG2 0PF,4,4,0,0,0,0,0,0
DG2 0PG,0,14,2,0,0,0,0,0
DG2 0PH,0,22,0,0,0,0,0,0
DG2 0PJ,0,14,2,0,0,0,0,0
DG2 0PL,0,9,0,0,0,0,0,0
DG2 0PN,0,32,0,0,0,0,0,0
DG2 0PP,0,8,0,0,0,0,0,0
DG2 0PQ,0,20,4,0,0,0,0,0
DG2 0PR,2,10,10,0,0,0,0,0
DG2 0PS,0,4,4,0,0,0,0,0
DG2 0PT,0,22,18,0,0,0,1,0
DG2 0PU,4,16,6,0,0,0,1,0
DG2 0PW,0,6,1,0,0,0,0,0
DG2 0PY,4,20,4,0,0,0,0,0
DG2 0PZ,0,16,0,0,0,0,1,0
DG2 0QA,4,10,0,0,0,0,0,0
DG2 0QB,6,16,0,0,0,0,0,0
DG2 0QD,0,0,18,12,1,0,0,0
DG2 0QE,0,12,0,0,0,0,0,0
DG2 0QF,0,4,0,0,0,0,0,0
DG2 0QG,0,6,0,0,0,0,0,0
DG2 0QH,0,19,0,1,0,0,0,0
DG2 0QJ,0,15,2,0,0,0,0,0
DG2 0QL,0,10,0,1,0,0,0,0
DG2 0QN,0,13,2,0,0,0,0,0
DG2 0QP,0,0,6,6,0,0,0,0
DG2 0QQ,0,31,4,0,0,0,0,0
DG2 0QR,0,0,10,10,0,0,0,0
DG2 0QT,0,0,0,0,1,2,0,0
DG2 0QU,0,0,1,0,0,1,0,0
DG2 0QX,0,2,3,5,4,18,4,0
DG2 0QY,0,0,1,1,2,2,0,0
DG2 0QZ,0,0,0,0,1,0,0,0
DG2 0RA,0,0,0,2,0,0,0,0
DG2 0RB,0,0,2,1,0,0,0,0
DG2 0RD,0,6,0,0,0,0,1,0
DG2 0RE,0,6,0,0,0,0,0,0
DG2 0RF,0,5,0,0,1,0,1,0
DG2 0RG,9,40,6,0,0,0,12,0
DG2 0RH,1,0,3,0,1,0,1,0
DG2 0RJ,0,0,6,5,4,0,1,0
DG2 0RL,0,0,1,0,0,0,0,0
DG2 0RP,1,0,2,0,1,0,0,0
DG2 0RQ,0,0,1,0,0,0,0,0
DG2 0RR,35,0,0,0,1,1,0,0
DG2 0RS,0,2,3,3,5,3,0,0
DG2 0RT,0,0,0,0,0,0,0,0
DG2 0RU,5,0,0,0,5,1,0,0
DG2 0RW,1,0,4,2,4,0,2,0
DG2 0RX,0,0,1,3,3,5,0,0
DG2 0RY,0,0,1,0,6,0,0,0
DG2 0RZ,0,0,0,3,1,0,0,0
DG2 0SA,1,1,2,1,1,1,2,0
DG2 0SB,0,0,0,1,1,1,0,0
DG2 0SD,0,0,3,3,0,0,1,0
DG2 0SE,0,0,2,0,3,1,1,0
DG2 0SF,0,0,0,2,1,0,0,0
DG2 0SG,0,0,0,0,0,0,0,0
DG2 0SN,0,0,0,2,5,1,0,0
DG2 0SP,0,0,0,1,1,0,0,0
DG2 0SR,0,0,2,0,0,0,0,0
DG2 0SS,0,3,3,2,2,0,2,0
DG2 0ST,0,6,0,0,1,0,3,0
DG2 0SU,3,5,0,0,1,0,1,0
DG2 0SW,0,1,3,2,2,3,1,0
DG2 0SX,2,4,0,0,0,0,0,0
DG2 0SY,0,0,1,1,0,0,0,0
DG2 0SZ,0,5,3,4,2,2,0,0
DG2 0TA,0,3,3,2,1,0,2,0
DG2 0TB,4,5,4,7,1,0,0,0
DG2 0TD,0,2,4,4,4,0,2,0
DG2 0TE,1,0,0,4,2,1,0,0
DG2 0TF,0,0,1,1,3,1,2,0
DG2 0TG,0,0,0,0,2,0,0,0
DG2 0TJ,0,1,0,2,0,0,0,0
DG2 0TL,1,1,3,1,3,1,1,0
DG2 0TN,1,1,5,2,0,1,2,0
DG2 0TP,0,3,1,1,1,1,0,0
DG2 0TQ,0,8,0,0,0,0,1,0
DG2 0TR,0,0,1,1,2,0,1,0
DG2 0TS,0,0,0,0,1,1,0,0
DG2 0UA,0,2,6,0,0,0,0,0
DG2 0UB,0,1,1,1,3,1,2,0
DG2 0UD,0,0,0,1,1,0,0,0
DG2 0UE,0,0,1,1,1,1,0,0
DG2 0UF,0,0,3,1,2,3,0,0
DG2 0UG,0,0,0,0,1,0,0,0
DG2 0UH,0,0,0,1,0,0,0,0
DG2 0UJ,0,0,0,1,1,4,1,0
DG2 0UL,0,0,0,3,0,4,0,0
DG2 0UN,0,0,0,0,0,0,1,0
DG2 0UP,0,4,0,0,0,0,0,0
DG2 0UR,0,0,1,0,3,0,1,0
DG2 0UT,0,1,2,0,6,1,2,0
DG2 0UU,0,0,0,3,2,0,1,0
DG2 0UW,0,0,0,2,0,0,0,0
DG2 0UX,0,0,0,2,0,1,1,0
DG2 0UY,0,0,0,1,0,1,0,0
DG2 0UZ,0,0,1,0,2,0,0,0
DG2 0XA,1,0,1,3,3,0,0,0
DG2 0XE,0,0,0,0,2,23,0,0
DG2 0XG,5,3,2,2,3,3,5,0
DG2 0XH,0,12,0,0,0,0,4,0
DG2 0XJ,0,5,1,1,1,4,1,0
DG2 0XL,0,0,3,4,1,1,0,0
DG2 0XN,0,0,2,0,1,0,0,0
DG2 0XP,0,1,1,3,8,5,0,0
DG2 0XQ,0,22,0,0,0,0,0,0
DG2 0XR,1,0,0,0,3,0,0,0
DG2 0XS,2,0,1,0,1,0,0,0
