Postcode,Datazone2011,Datazone Population (2011),IZ2011 Code,IZ2011 Name,Local Authority Code,Local Authority Name,Community Health Partnership (CHP) Code,Community Health Partnership (CHP) Name,Health Board (HB) Code,Health Board (HB) Name,Locality,LHP Code
DG13 0PE,S01007646,543,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0PF,S01007646,543,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0PG,S01007646,704,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0PJ,S01007646,704,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0PL,S01007646,704,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0PN,S01007649,715,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0PP,S01007649,715,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0PQ,S01007646,704,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0PR,S01007649,715,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0PS,S01007649,715,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0PT,S01007649,715,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0PU,S01007649,715,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0PW,S01007649,715,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0PX,S01007649,715,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0PZ,S01007649,715,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0QF,S01007646,704,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0QG,S01007646,704,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0QH,S01007646,704,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG16 5EB,S01007681,882,S02001444,Gretna,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG16 5ED,S01007681,882,S02001444,Gretna,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG16 5EE,S01007681,882,S02001444,Gretna,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG16 5EF,S01007681,882,S02001444,Gretna,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG16 5EG,S01007681,882,S02001444,Gretna,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG16 5EH,S01007681,882,S02001444,Gretna,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG16 5EJ,S01007681,882,S02001444,Gretna,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG16 5EL,S01007681,882,S02001444,Gretna,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG16 5EN,S01007680,914,S02001444,Gretna,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG16 5EP,S01007676,643,S02001444,Gretna,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG16 5EQ,S01007681,882,S02001444,Gretna,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG16 5ER,S01007680,914,S02001444,Gretna,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG16 5ES,S01007676,643,S02001444,Gretna,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG16 5ET,S01007676,643,S02001444,Gretna,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG16 5EU,S01007676,643,S02001444,Gretna,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG16 5EW,S01007681,882,S02001444,Gretna,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG16 5EX,S01007676,643,S02001444,Gretna,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG16 5EY,S01007676,643,S02001444,Gretna,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG16 5EZ,S01007676,643,S02001444,Gretna,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG16 5FA,S01007676,643,S02001444,Gretna,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG16 5FB,S01007676,643,S02001444,Gretna,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG16 5FD,S01007681,882,S02001444,Gretna,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG16 5FE,S01007679,849,S02001444,Gretna,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG16 5FF,S01007678,731,S02001444,Gretna,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG16 5FZ,S01007679,849,S02001444,Gretna,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG16 5GA,S01007679,849,S02001444,Gretna,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG16 5GD,S01007680,643,S02001444,Gretna,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG16 5GG,S01007680,914,S02001444,Gretna,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG16 5HA,S01007676,643,S02001444,Gretna,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG16 5HB,S01007676,643,S02001444,Gretna,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0QJ,S01007646,704,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0QL,S01007646,704,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0QN,S01007646,704,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0QP,S01007646,704,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0QQ,S01007646,704,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0QR,S01007646,704,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0QS,S01007646,704,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0EP,S01007648,699,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0EQ,S01007647,665,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0ES,S01007647,665,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0ET,S01007647,665,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0HG,S01007646,543,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0HH,S01007646,543,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0HJ,S01007646,543,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0HL,S01007646,543,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0HN,S01007646,543,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0HP,S01007646,543,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0HQ,S01007646,543,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0HR,S01007646,543,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0HS,S01007646,543,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0HT,S01007646,543,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0HU,S01007646,543,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0HW,S01007646,543,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0HX,S01007646,543,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0JD,S01007648,543,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0JE,S01007648,543,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0JF,S01007648,543,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0JG,S01007647,665,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0JH,S01007648,699,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0JL,S01007648,699,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0JN,S01007648,699,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0JP,S01007647,665,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0JQ,S01007648,543,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0JR,S01007647,665,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0JS,S01007647,665,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0JT,S01007647,543,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0JW,S01007648,543,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0JX,S01007647,665,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0JY,S01007647,665,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0JZ,S01007647,665,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0LB,S01007648,699,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0LH,S01007649,715,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0LJ,S01007646,543,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0LL,S01007646,543,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0LN,S01007649,715,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0LP,S01007649,715,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0LR,S01007649,715,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0LS,S01007649,715,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0LT,S01007649,715,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0QT,S01007646,704,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
DG13 0QW,S01007646,704,S02001438,Langholm and Eskdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Annandale & Eskdale,8
